semantic_id	authority_id	encoding_id	operands	explicit_reads	explicit_writes	implicit_reads	implicit_writes	ties	destructive_uses	early_clobbers	fixed_roles	overlap_restrictions	register_views	arrangements	lists_lanes	target_owned_operands	memory_kind	memory_range	memory_alignment	addressing	writeback	tag_access	gather_scatter_first_fault	atomicity	exclusives	ordering	progress	control_flow	stack_behavior	architecture	features	execution_level	security_virtualization	streaming_state	other_state_gates	effects	authority_requirements	determinism	faults	target_defined	deprecation
a64:semantic:instruction_form:ldclrah-32-memop:6df3995b31a44b59	a64:instruction_form:ldclrah-32-memop:6df3995b31a44b59	a64:encoding:ldclrah-32-memop:6df3995b31a44b59	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=2;write=2	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:2-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclral-32-memop:71db5839ad6d7596	a64:instruction_form:ldclral-32-memop:71db5839ad6d7596	a64:encoding:ldclral-32-memop:71db5839ad6d7596	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclral-64-memop:73dd40a30a43d721	a64:instruction_form:ldclral-64-memop:73dd40a30a43d721	a64:encoding:ldclral-64-memop:73dd40a30a43d721	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclralb-32-memop:cb7ec1a7ebcfb0ac	a64:instruction_form:ldclralb-32-memop:cb7ec1a7ebcfb0ac	a64:encoding:ldclralb-32-memop:cb7ec1a7ebcfb0ac	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclralh-32-memop:67044d181c14ac26	a64:instruction_form:ldclralh-32-memop:67044d181c14ac26	a64:encoding:ldclralh-32-memop:67044d181c14ac26	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=2;write=2	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:2-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclrb-32-memop:78e9d067867f0e9d	a64:instruction_form:ldclrb-32-memop:78e9d067867f0e9d	a64:encoding:ldclrb-32-memop:78e9d067867f0e9d	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclrh-32-memop:1b64b6032eebad63	a64:instruction_form:ldclrh-32-memop:1b64b6032eebad63	a64:encoding:ldclrh-32-memop:1b64b6032eebad63	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=2;write=2	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:2-byte-range	none	relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclrl-32-memop:2984d1d64808bf2e	a64:instruction_form:ldclrl-32-memop:2984d1d64808bf2e	a64:encoding:ldclrl-32-memop:2984d1d64808bf2e	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	release	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclrl-64-memop:0f36f79673a5bde9	a64:instruction_form:ldclrl-64-memop:0f36f79673a5bde9	a64:encoding:ldclrl-64-memop:0f36f79673a5bde9	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	release	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclrlb-32-memop:8fd91b9dfd628b2b	a64:instruction_form:ldclrlb-32-memop:8fd91b9dfd628b2b	a64:encoding:ldclrlb-32-memop:8fd91b9dfd628b2b	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	release	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldclrlh-32-memop:d7746dbeb3c894c9	a64:instruction_form:ldclrlh-32-memop:d7746dbeb3c894c9	a64:encoding:ldclrlh-32-memop:d7746dbeb3c894c9	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=2;write=2	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:2-byte-range	none	release	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeor-32-memop:72c1d50e09c9eb30	a64:instruction_form:ldeor-32-memop:72c1d50e09c9eb30	a64:encoding:ldeor-32-memop:72c1d50e09c9eb30	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeor-64-memop:da9647cb86182323	a64:instruction_form:ldeor-64-memop:da9647cb86182323	a64:encoding:ldeor-64-memop:da9647cb86182323	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeora-32-memop:257da6e534474f4c	a64:instruction_form:ldeora-32-memop:257da6e534474f4c	a64:encoding:ldeora-32-memop:257da6e534474f4c	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeora-64-memop:b19b84dd27ddfb54	a64:instruction_form:ldeora-64-memop:b19b84dd27ddfb54	a64:encoding:ldeora-64-memop:b19b84dd27ddfb54	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeorab-32-memop:b4674149a3966a2f	a64:instruction_form:ldeorab-32-memop:b4674149a3966a2f	a64:encoding:ldeorab-32-memop:b4674149a3966a2f	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeorah-32-memop:161b73f2fbf5aefe	a64:instruction_form:ldeorah-32-memop:161b73f2fbf5aefe	a64:encoding:ldeorah-32-memop:161b73f2fbf5aefe	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=2;write=2	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:2-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeoral-32-memop:695eaffefcc6c872	a64:instruction_form:ldeoral-32-memop:695eaffefcc6c872	a64:encoding:ldeoral-32-memop:695eaffefcc6c872	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeoral-64-memop:dca35d029a1f6b67	a64:instruction_form:ldeoral-64-memop:dca35d029a1f6b67	a64:encoding:ldeoral-64-memop:dca35d029a1f6b67	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:ldeoralb-32-memop:891c1d0c4ce2c13e	a64:instruction_form:ldeoralb-32-memop:891c1d0c4ce2c13e	a64:encoding:ldeoralb-32-memop:891c1d0c4ce2c13e	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
